Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/3           ImGuiStorage::Clear() [940]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlasBuildWithStbTruetype(ImFontAtlas*) [53]
                0.00    0.00       1/2           ImFontAtlasBuildPackCustomRects(ImFontAtlas*, void*) [1011]
[977]    0.0    0.00    0.00       2         ImVector<stbrp_rect>::resize(int) [977]
                0.00    0.00       2/2           ImVector<stbrp_rect>::_grow_capacity(int) const [1003]
                0.00    0.00       2/2           ImVector<stbrp_rect>::reserve(int) [978]
-----------------------------------------------
                0.00    0.00       2/2           ImVector<stbrp_rect>::resize(int) [977]
[978]    0.0    0.00    0.00       2         ImVector<stbrp_rect>::reserve(int) [978]
                0.00    0.00       2/625         ImGui::MemAlloc(unsigned long) [460]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlasBuildWithStbTruetype(ImFontAtlas*) [53]
                0.00    0.00       1/2           ImFontAtlasBuildPackCustomRects(ImFontAtlas*, void*) [1011]
[979]    0.0    0.00    0.00       2         ImVector<stbrp_rect>::ImVector() [979]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlasBuildWithStbTruetype(ImFontAtlas*) [53]
                0.00    0.00       1/2           ImFontAtlasBuildPackCustomRects(ImFontAtlas*, void*) [1011]
[980]    0.0    0.00    0.00       2         ImVector<stbrp_rect>::~ImVector() [980]
                0.00    0.00       1/541         ImGui::MemFree(void*) [463]
-----------------------------------------------
                0.00    0.00       2/2           ImFont::ClearOutputData() [974]
[981]    0.0    0.00    0.00       2         ImVector<ImFontGlyph>::clear() [981]
                0.00    0.00       1/541         ImGui::MemFree(void*) [463]
-----------------------------------------------
                0.00    0.00       2/2           ImVector<ImFontGlyph>::resize(int) [571]
[982]    0.0    0.00    0.00       2         ImVector<ImFontGlyph>::reserve(int) [982]
                0.00    0.00       5/541         ImGui::MemFree(void*) [463]
                0.00    0.00       3/625         ImGui::MemAlloc(unsigned long) [460]
-----------------------------------------------
                0.00    0.00       2/2           ImFont::ImFont() [975]
[983]    0.0    0.00    0.00       2         ImVector<ImFontGlyph>::ImVector() [983]
-----------------------------------------------
                0.00    0.00       2/2           ImFont::~ImFont() [1094]
[984]    0.0    0.00    0.00       2         ImVector<ImFontGlyph>::~ImVector() [984]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlasUpdateConfigDataPointers(ImFontAtlas*) [1015]
                0.00    0.00       1/2           ImFontAtlasBuildInit(ImFontAtlas*) [144]
[985]    0.0    0.00    0.00       2         ImVector<ImFontConfig>::begin() [985]
-----------------------------------------------
                0.00    0.00       2/2           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[986]    0.0    0.00    0.00       2         ImVector<ImGuiPopupData>::ImVector() [986]
-----------------------------------------------
                0.00    0.00       2/2           ImVector<ImGuiInputEvent>::push_back(ImGuiInputEvent const&) [558]
[987]    0.0    0.00    0.00       2         ImVector<ImGuiInputEvent>::reserve(int) [987]
                0.00    0.00       2/625         ImGui::MemAlloc(unsigned long) [460]
-----------------------------------------------
                0.00    0.00       2/2           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[988]    0.0    0.00    0.00       2         ImVector<ImGuiInputEvent>::ImVector() [988]
-----------------------------------------------
                0.00    0.00       2/2           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[989]    0.0    0.00    0.00       2         ImVector<ImGuiFocusScopeData>::ImVector() [989]
-----------------------------------------------
                0.00    0.00       2/2           ImGuiContext::~ImGuiContext() [1052]
[990]    0.0    0.00    0.00       2         ImVector<ImGuiFocusScopeData>::~ImVector() [990]
                0.00    0.00       1/541         ImGui::MemFree(void*) [463]
-----------------------------------------------
                0.00    0.00       2/2           ImGuiKeyRoutingTable::ImGuiKeyRoutingTable() [1075]
[991]    0.0    0.00    0.00       2         ImVector<ImGuiKeyRoutingData>::ImVector() [991]
-----------------------------------------------
                0.00    0.00       2/2           ImGui::AddSettingsHandler(ImGuiSettingsHandler const*) [972]
[992]    0.0    0.00    0.00       2         ImVector<ImGuiSettingsHandler>::push_back(ImGuiSettingsHandler const&) [992]
                0.00    0.00       1/1           ImVector<ImGuiSettingsHandler>::_grow_capacity(int) const [1191]
                0.00    0.00       1/1           ImVector<ImGuiSettingsHandler>::reserve(int) [1148]
-----------------------------------------------
                0.00    0.00       2/2           ImFontAtlas::AddCustomRectRegular(int, int) [142]
[993]    0.0    0.00    0.00       2         ImVector<ImFontAtlasCustomRect>::push_back(ImFontAtlasCustomRect const&) [993]
                0.00    0.00       1/1           ImVector<ImFontAtlasCustomRect>::_grow_capacity(int) const [1192]
                0.00    0.00       1/1           ImVector<ImFontAtlasCustomRect>::reserve(int) [1155]
-----------------------------------------------
                0.00    0.00       1/2           ImDrawList::ImDrawList(ImDrawListSharedData*) [937]
                0.00    0.00       1/2           ImDrawListSharedData::ImDrawListSharedData() [160]
[994]    0.0    0.00    0.00       2         ImVector<ImVec2>::ImVector() [994]
-----------------------------------------------
                0.00    0.00       1/2           ImDrawData::ImDrawData() [138]
                0.00    0.00       1/2           ImDrawDataBuilder::ImDrawDataBuilder() [1063]
[995]    0.0    0.00    0.00       2         ImVector<ImDrawList*>::ImVector() [995]
-----------------------------------------------
                0.00    0.00       1/2           ImGui::Shutdown() [1090]
                0.00    0.00       1/2           ImVector<ImGuiWindow*>::clear_delete() [2845]
[996]    0.0    0.00    0.00       2         ImVector<ImGuiWindow*>::clear() [996]
                0.00    0.00       2/541         ImGui::MemFree(void*) [463]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlas::ClearInputData() [1667]
                0.00    0.00       1/2           ImFontAtlasBuildFinish(ImFontAtlas*) [187]
[997]    0.0    0.00    0.00       2         ImVector<ImFont*>::begin() [997]
-----------------------------------------------
                0.00    0.00       1/2           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
                0.00    0.00       1/2           ImFontAtlas::ImFontAtlas() [147]
[998]    0.0    0.00    0.00       2         ImVector<ImFont*>::ImVector() [998]
-----------------------------------------------
                0.00    0.00       1/2           ImGuiTextBuffer::reserve(int) [1731]
                0.00    0.00       1/2           ImVector<char>::resize(int, char const&) [1173]
[999]    0.0    0.00    0.00       2         ImVector<char>::reserve(int) [999]
                0.00    0.00       5/625         ImGui::MemAlloc(unsigned long) [460]
                0.00    0.00       5/541         ImGui::MemFree(void*) [463]
-----------------------------------------------
                0.00    0.00       1/2           ImGuiTextIndex::ImGuiTextIndex() [1059]
                0.00    0.00       1/2           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
[1000]   0.0    0.00    0.00       2         ImVector<int>::ImVector() [1000]
-----------------------------------------------
                0.00    0.00       1/2           ImGui::SaveIniSettingsToMemory(unsigned long*) [2414]
                0.00    0.00       1/2           WindowSettingsHandler_WriteAll(ImGuiContext*, ImGuiSettingsHandler*, ImGuiTextBuffer*) [1035]
[1001]   0.0    0.00    0.00       2         ImGuiTextBuffer::size() const [1001]
-----------------------------------------------
                0.00    0.00       1/2           ImFontAtlasBuildWithStbTruetype(ImFontAtlas*) [53]
                0.00    0.00       1/2           ImFontAtlasBuildPackCustomRects(ImFontAtlas*, void*) [1011]
[1002]   0.0    0.00    0.00       2         ImVector<stbrp_rect>::size_in_bytes() const [1002]
-----------------------------------------------
                0.00    0.00       2/2           ImVector<stbrp_rect>::resize(int) [977]
[1003]   0.0    0.00    0.00       2         ImVector<stbrp_rect>::_grow_capacity(int) const [1003]
-----------------------------------------------
                0.00    0.00       2/2           ImVector<ImVec2>::push_back(ImVec2 const&) [297]
[1004]   0.0    0.00    0.00       2         ImVector<ImVec2>::_grow_capacity(int) const [1004]
-----------------------------------------------
                0.00    0.00       2/2           UpdateWindowInFocusOrderList(ImGuiWindow*, bool, int) [372]
[1005]   0.0    0.00    0.00       2         ImVector<ImGuiWindow*>::contains(ImGuiWindow* const&) const [1005]
-----------------------------------------------
                0.00    0.00       1/1           ImFileLoadToMemory(char const*, char const*, unsigned long*, int) [1304]
[1006]   0.0    0.00    0.00       1         ImFileClose(_IO_FILE*) [1006]
-----------------------------------------------
                0.00    0.00       1/1           ImFileLoadToMemory(char const*, char const*, unsigned long*, int) [1304]
[1007]   0.0    0.00    0.00       1         ImFileGetSize(_IO_FILE*) [1007]
-----------------------------------------------
                0.00    0.00       1/1           main [19]
[1008]   0.0    0.00    0.00       1         ImGui_ImplOpenGL3_Init(char const*) [1008]
                0.00    0.00       1/2735        ImGui::GetIO() [367]
                0.00    0.00       1/1           imgl3wInit [215]
                0.00    0.00       1/625         ImGui::MemAlloc(unsigned long) [460]
                0.00    0.00       1/9           operator new(unsigned long, ImNewWrapper, void*) [722]
                0.00    0.00       1/1           ImGui_ImplOpenGL3_Data::ImGui_ImplOpenGL3_Data() [1078]
-----------------------------------------------
                0.00    0.00       1/1           main [19]
[1009]   0.0    0.00    0.00       1         ImGui_ImplGlfw_Shutdown() [1009]
                0.00    0.00       1/2735        ImGui::GetIO() [367]
                0.00    0.00       1/1           ImGui_ImplGlfw_RestoreCallbacks(GLFWwindow*) [1013]
-----------------------------------------------
                0.00    0.00       1/1           main [19]
[1010]   0.0    0.00    0.00       1         ImGui_ImplOpenGL3_Shutdown() [1010]
